Symbol,Price,Change,Direction,Date,Time,Market_Status,Market_Update_Time
FDHB,313.47,-0.04,down,2025-06-04,10:59:54,Open,04/06/25 10:55am
FMBCH,904.42,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
ICON,17.95,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
MPICO,19.0,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
NBM,6200.17,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
NBS,355.01,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
NICO,776.39,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
NITL,715.22,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
OMU,2500.03,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
PCL,3999.97,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
STANDARD,9510.01,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
TNM,22.98,0.0,no change,2025-06-04,10:59:54,Open,04/06/25 10:55am
AIRTEL,127.93,0.01,up,2025-06-04,11:00:55,Open,04/06/25 11:00am
BHL,14.56,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
FDHB,313.47,-0.04,down,2025-06-04,11:00:55,Open,04/06/25 11:00am
FMBCH,904.42,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
ICON,17.95,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
MPICO,19.0,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
NBM,6200.17,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
NBS,355.01,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
NICO,776.39,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
NITL,715.22,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
OMU,2500.03,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
PCL,3999.97,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
STANDARD,9510.01,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
TNM,22.98,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
AIRTEL,127.93,0.01,up,2025-06-04,11:00:55,Open,04/06/25 11:00am
BHL,14.56,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
FDHB,313.47,-0.04,down,2025-06-04,11:00:55,Open,04/06/25 11:00am
FMBCH,904.42,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
ICON,17.95,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
MPICO,19.0,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
NBM,6200.17,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
NBS,355.01,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
NICO,776.39,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
NITL,715.22,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
OMU,2500.03,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
PCL,3999.97,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
STANDARD,9510.01,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
TNM,22.98,0.0,no change,2025-06-04,11:00:55,Open,04/06/25 11:00am
AIRTEL,127.93,0.01,up,2025-06-04,11:04:56,Open,04/06/25 11:00am
BHL,14.56,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
FDHB,313.47,-0.04,down,2025-06-04,11:04:56,Open,04/06/25 11:00am
FMBCH,904.42,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
ICON,17.95,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
MPICO,19.0,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
NBM,6200.17,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
NBS,355.01,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
NICO,776.39,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
NITL,715.22,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
OMU,2500.03,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
PCL,3999.97,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
STANDARD,9510.01,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
TNM,22.98,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
AIRTEL,127.93,0.01,up,2025-06-04,11:04:56,Open,04/06/25 11:00am
BHL,14.56,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
FDHB,313.47,-0.04,down,2025-06-04,11:04:56,Open,04/06/25 11:00am
FMBCH,904.42,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
ICON,17.95,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
MPICO,19.0,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
NBM,6200.17,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
NBS,355.01,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
NICO,776.39,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
NITL,715.22,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
OMU,2500.03,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
PCL,3999.97,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
STANDARD,9510.01,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
TNM,22.98,0.0,no change,2025-06-04,11:04:56,Open,04/06/25 11:00am
AIRTEL,127.93,0.01,up,2025-06-04,11:05:00,Open,04/06/25 11:00am
BHL,14.56,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
FDHB,313.47,-0.04,down,2025-06-04,11:05:00,Open,04/06/25 11:00am
FMBCH,904.42,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
ICON,17.95,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
MPICO,19.0,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
NBM,6200.17,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
NBS,355.01,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
NICO,776.39,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
NITL,715.22,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
OMU,2500.03,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
PCL,3999.97,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
STANDARD,9510.01,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
TNM,22.98,0.0,no change,2025-06-04,11:05:00,Open,04/06/25 11:00am
AIRTEL,127.93,0.01,up,2025-06-04,11:10:01,Open,04/06/25 11:05am
BHL,14.56,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
FDHB,313.47,-0.04,down,2025-06-04,11:10:01,Open,04/06/25 11:05am
FMBCH,904.42,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
ICON,17.95,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
MPICO,19.0,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
NBM,6200.17,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
NBS,355.01,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
NICO,776.39,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
NITL,715.22,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
OMU,2500.03,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
PCL,3999.97,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
STANDARD,9510.01,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
TNM,22.98,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
AIRTEL,127.93,0.01,up,2025-06-04,11:10:01,Open,04/06/25 11:05am
BHL,14.56,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
FDHB,313.47,-0.04,down,2025-06-04,11:10:01,Open,04/06/25 11:05am
FMBCH,904.42,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
ICON,17.95,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
MPICO,19.0,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
NBM,6200.17,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
NBS,355.01,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
NICO,776.39,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
NITL,715.22,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
OMU,2500.03,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
PCL,3999.97,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
STANDARD,9510.01,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
TNM,22.98,0.0,no change,2025-06-04,11:10:01,Open,04/06/25 11:05am
AIRTEL,127.93,0.01,up,2025-06-04,11:14:59,Open,04/06/25 11:10am
BHL,14.56,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
FDHB,313.47,-0.04,down,2025-06-04,11:14:59,Open,04/06/25 11:10am
FMBCH,904.42,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
ICON,17.95,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
MPICO,19.0,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
NBM,6200.17,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
NBS,355.01,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
NICO,776.39,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
NITL,715.22,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
OMU,2500.03,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
PCL,3999.97,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
STANDARD,9510.01,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
TNM,22.98,0.0,no change,2025-06-04,11:14:59,Open,04/06/25 11:10am
AIRTEL,127.93,0.01,up,2025-06-04,11:15:02,Open,04/06/25 11:10am
BHL,14.56,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
FDHB,313.47,-0.04,down,2025-06-04,11:15:02,Open,04/06/25 11:10am
FMBCH,904.42,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
ICON,17.95,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
MPICO,19.0,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
NBM,6200.17,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
NBS,355.01,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
NICO,776.39,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
NITL,715.22,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
OMU,2500.03,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
PCL,3999.97,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
STANDARD,9510.01,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
TNM,22.98,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
AIRTEL,127.93,0.01,up,2025-06-04,11:15:02,Open,04/06/25 11:10am
BHL,14.56,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
FDHB,313.47,-0.04,down,2025-06-04,11:15:02,Open,04/06/25 11:10am
FMBCH,904.42,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
ICON,17.95,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
MPICO,19.0,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
NBM,6200.17,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
NBS,355.01,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
NICO,776.39,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
NITL,715.22,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
OMU,2500.03,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
PCL,3999.97,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
STANDARD,9510.01,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
TNM,22.98,0.0,no change,2025-06-04,11:15:02,Open,04/06/25 11:10am
AIRTEL,127.93,0.01,up,2025-06-04,11:15:04,Open,04/06/25 11:10am
BHL,14.56,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
FDHB,313.47,-0.04,down,2025-06-04,11:15:04,Open,04/06/25 11:10am
FMBCH,904.42,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
ICON,17.95,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
MPICO,19.0,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
NBM,6200.17,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
NBS,355.01,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
NICO,776.39,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
NITL,715.22,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
OMU,2500.03,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
PCL,3999.97,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
STANDARD,9510.01,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
TNM,22.98,0.0,no change,2025-06-04,11:15:04,Open,04/06/25 11:10am
AIRTEL,127.93,0.01,up,2025-06-04,11:16:00,Open,04/06/25 11:15am
BHL,14.56,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
FDHB,313.47,-0.04,down,2025-06-04,11:16:00,Open,04/06/25 11:15am
FMBCH,904.42,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
ICON,17.95,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
MPICO,19.0,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
NBM,6200.17,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
NBS,355.01,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
NICO,776.39,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
NITL,715.22,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
OMU,2500.03,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
PCL,3999.97,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
STANDARD,9510.01,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:16:00,Open,04/06/25 11:15am
TNM,22.99,0.01,up,2025-06-04,11:16:00,Open,04/06/25 11:15am
AIRTEL,127.93,0.01,up,2025-06-04,11:16:01,Open,04/06/25 11:15am
BHL,14.56,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
FDHB,313.47,-0.04,down,2025-06-04,11:16:01,Open,04/06/25 11:15am
FMBCH,904.42,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
ICON,17.95,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
MPICO,19.0,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
NBM,6200.17,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
NBS,355.01,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
NICO,776.39,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
NITL,715.22,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
OMU,2500.03,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
PCL,3999.97,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
STANDARD,9510.01,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:16:01,Open,04/06/25 11:15am
TNM,22.99,0.01,up,2025-06-04,11:16:01,Open,04/06/25 11:15am
AIRTEL,127.93,0.01,up,2025-06-04,11:20:02,Open,04/06/25 11:15am
BHL,14.56,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
FDHB,313.47,-0.04,down,2025-06-04,11:20:02,Open,04/06/25 11:15am
FMBCH,904.42,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
ICON,17.95,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
MPICO,19.0,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
NBM,6200.17,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
NBS,355.01,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
NICO,776.39,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
NITL,715.22,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
OMU,2500.03,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
PCL,3999.97,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
STANDARD,9510.01,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:20:02,Open,04/06/25 11:15am
TNM,22.99,0.01,up,2025-06-04,11:20:02,Open,04/06/25 11:15am
AIRTEL,127.93,0.01,up,2025-06-04,11:20:03,Open,04/06/25 11:15am
BHL,14.56,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
FDHB,313.47,-0.04,down,2025-06-04,11:20:03,Open,04/06/25 11:15am
FMBCH,904.42,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
ICON,17.95,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
MPICO,19.0,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
NBM,6200.17,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
NBS,355.01,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
NICO,776.39,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
NITL,715.22,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
OMU,2500.03,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
PCL,3999.97,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
STANDARD,9510.01,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:20:03,Open,04/06/25 11:15am
TNM,22.99,0.01,up,2025-06-04,11:20:03,Open,04/06/25 11:15am
AIRTEL,127.93,0.01,up,2025-06-04,11:20:05,Open,04/06/25 11:15am
BHL,14.56,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
FDHB,313.47,-0.04,down,2025-06-04,11:20:05,Open,04/06/25 11:15am
FMBCH,904.42,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
ICON,17.95,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
MPICO,19.0,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
NBM,6200.17,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
NBS,355.01,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
NICO,776.39,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
NITL,715.22,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
OMU,2500.03,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
PCL,3999.97,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
STANDARD,9510.01,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:20:05,Open,04/06/25 11:15am
TNM,22.99,0.01,up,2025-06-04,11:20:05,Open,04/06/25 11:15am
AIRTEL,127.93,0.01,up,2025-06-04,11:20:06,Open,04/06/25 11:15am
BHL,14.56,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
FDHB,313.47,-0.04,down,2025-06-04,11:20:06,Open,04/06/25 11:15am
FMBCH,904.42,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
ICON,17.95,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
MPICO,19.0,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
NBM,6200.17,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
NBS,355.01,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
NICO,776.39,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
NITL,715.22,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
OMU,2500.03,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
PCL,3999.97,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
STANDARD,9510.01,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:20:06,Open,04/06/25 11:15am
TNM,22.99,0.01,up,2025-06-04,11:20:06,Open,04/06/25 11:15am
AIRTEL,127.93,0.01,up,2025-06-04,11:30:37,Open,04/06/25 11:30am
BHL,14.56,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
FDHB,313.47,-0.04,down,2025-06-04,11:30:37,Open,04/06/25 11:30am
FMBCH,904.42,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
ICON,17.95,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
MPICO,19.0,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
NBM,6200.17,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
NBS,355.01,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
NICO,776.39,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
NITL,715.22,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
OMU,2500.03,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
PCL,3999.97,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
STANDARD,9510.01,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:30:37,Open,04/06/25 11:30am
TNM,22.99,0.01,up,2025-06-04,11:30:37,Open,04/06/25 11:30am
AIRTEL,127.93,0.01,up,2025-06-04,11:36:39,Open,04/06/25 11:35am
BHL,14.56,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
FDHB,313.47,-0.04,down,2025-06-04,11:36:39,Open,04/06/25 11:35am
FMBCH,904.42,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
ICON,17.95,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
ILLOVO,1791.38,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
MPICO,19.0,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
NBM,6200.17,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
NBS,355.01,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
NICO,776.39,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
NITL,715.22,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
OMU,2500.03,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
PCL,3999.97,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
STANDARD,9510.01,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
SUNBIRD,350.01,0.0,no change,2025-06-04,11:36:39,Open,04/06/25 11:35am
TNM,22.99,0.01,up,2025-06-04,11:36:39,Open,04/06/25 11:35am
AIRTEL,127.93,0.01,up,2025-06-04,11:45:42,Open,04/06/25 11:45am
BHL,14.56,0.0,no change,2025-06-04,11:45:42,Open,04/06/25 11:45am
FDHB,313.47,-0.04,down,2025-06-04,11:45:42,Open,04/06/25 11:45am
FMBCH,904.42,0.0,no change,2025-06-04,11:45:42,Open,04/06/25 11:45am
ICON,17.95,0.0,no change,2025-06-04,11:45:42,Open,04/06/25 11:45am
